,sex,age,race,priors_count,c_charge_degree,score_text,two_year_recid
2521,1,22,0,1,0,2,1
2522,1,39,0,2,0,2,1
2523,1,24,0,0,0,2,1
2524,1,22,0,2,1,1,1
2525,1,18,0,2,0,2,1
2526,1,18,0,2,0,2,1
2527,1,18,0,1,0,2,1
2528,1,18,0,1,0,2,1
2529,1,39,0,10,1,0,1
2530,0,34,0,1,0,1,1
2531,1,18,0,1,0,1,1
2532,1,23,0,0,0,0,1
2533,1,41,0,0,0,1,1
2534,1,18,0,2,1,2,1
2535,1,18,0,2,0,2,1
2536,1,18,0,2,0,2,1
2537,1,18,0,1,0,2,1
2538,1,18,0,2,0,2,1
2539,1,18,0,2,1,2,0
2540,1,22,0,2,1,2,1
2541,1,63,0,2,0,0,0
2542,1,18,0,2,0,2,1
2543,1,18,0,2,0,2,0
2544,1,18,0,0,0,2,0
2545,1,39,1,2,0,2,1
2546,1,18,0,2,0,2,1
2547,1,39,0,2,1,2,1
2548,1,18,0,0,0,2,1
2549,1,39,0,1,0,0,1
2550,1,22,0,1,0,2,1
2551,1,22,0,1,0,2,1
2552,1,41,0,1,0,1,1
2553,1,22,0,2,0,2,1
2554,1,18,0,2,0,2,1
2555,1,18,0,0,1,2,1
2556,1,26,0,14,0,2,0
2557,1,35,0,1,0,2,1
2558,1,35,0,2,0,1,1
2559,1,18,0,1,0,2,0
2560,1,23,0,2,1,2,1
2561,1,35,0,7,0,2,1
2562,1,18,0,2,0,0,1
2563,1,18,0,2,1,2,1
2564,1,18,0,9,1,2,1
2565,1,18,0,0,0,2,1
2566,1,22,0,2,0,0,1
2567,1,39,0,2,0,2,0
2568,1,39,0,2,0,0,1
2569,1,22,0,2,1,1,1
2570,1,18,0,1,0,2,1
2571,1,18,0,1,0,2,1
2572,1,26,1,2,0,2,0
2573,1,39,0,2,1,0,1
2574,1,22,0,2,0,2,1
2575,1,18,0,2,0,2,1
2576,1,18,0,2,0,2,1
2577,1,22,0,1,0,2,1
2578,1,64,0,1,0,1,1
2579,1,39,0,2,0,2,1
2580,1,18,0,2,0,1,1
2581,1,22,0,0,0,1,1
2582,1,18,0,2,1,2,1
2583,1,18,0,1,1,2,1
2584,1,18,0,2,1,2,1
2585,1,18,0,2,0,2,0
2586,1,63,0,0,1,2,1
2587,1,22,0,1,0,2,1
2588,1,22,0,1,0,2,1
2589,1,39,0,2,1,2,0
2590,1,45,1,1,1,2,1
2591,0,21,1,1,0,2,1
2592,1,18,0,0,1,2,1
2593,1,70,0,2,0,2,1
2594,1,39,0,0,0,2,1
2595,1,18,0,2,0,0,1
2596,1,22,0,2,0,2,1
2597,1,18,0,2,1,2,0
2598,1,18,0,1,1,1,1
2599,1,63,0,2,0,2,0
2600,1,57,0,2,0,2,1
2601,1,18,0,1,0,1,1
2602,1,18,0,0,1,2,0
2603,1,36,0,2,0,0,1
2604,1,18,0,2,0,2,1
2605,1,22,0,2,1,1,1
2606,1,74,0,1,0,2,1
2607,1,18,0,2,1,2,1
2608,1,41,0,1,0,2,1
2609,1,18,0,1,0,2,1
2610,1,18,0,2,1,2,1
2611,1,24,0,2,0,2,0
2612,1,35,0,2,0,2,0
2613,1,41,0,2,0,2,0
2614,1,22,0,2,0,2,1
2615,1,35,0,1,0,2,1
2616,1,18,0,1,0,2,0
2617,1,18,0,2,0,1,1
2618,1,34,0,1,0,2,1
2619,1,18,0,2,0,1,1
2620,1,18,0,2,1,1,0
2621,1,23,0,2,1,2,1
2622,1,18,0,2,1,1,1
2623,1,18,0,2,0,1,1
2624,1,22,0,2,0,2,1
2625,1,22,0,2,0,2,0
2626,1,18,0,2,1,1,0
2627,1,39,0,2,0,0,1
2628,1,39,0,2,1,2,1
2629,1,39,0,2,0,2,1
2630,1,22,0,2,1,2,1
2631,1,60,0,2,0,1,1
2632,0,70,0,2,0,2,1
2633,1,18,0,2,1,2,1
2634,1,25,0,2,1,2,1
2635,1,18,0,1,1,2,0
2636,1,18,0,2,0,2,1
2637,1,18,0,0,0,2,1
2638,1,39,1,2,0,2,0
2639,1,26,0,13,0,2,1
2640,1,18,0,2,0,2,1
2641,1,18,0,2,0,2,1
2642,1,18,0,0,1,2,1
2643,1,70,0,2,1,2,1
2644,0,39,0,1,0,2,1
2645,1,18,0,2,1,2,1
2646,1,22,0,1,0,2,1
2647,1,22,0,10,0,0,1
2648,1,22,0,1,1,1,0
2649,1,45,0,2,0,2,1
2650,1,22,0,1,0,2,1
2651,1,18,0,0,0,2,1
2652,1,22,0,0,1,2,0
2653,1,39,0,2,0,2,1
2654,1,22,1,2,0,2,1
2655,1,39,0,2,0,2,1
2656,1,18,0,1,1,2,1
2657,1,22,0,2,0,2,1
2658,1,70,0,2,0,2,1
2659,1,18,0,1,0,2,0
2660,1,18,0,0,1,2,1
2661,1,18,0,2,0,2,0
2662,1,64,0,2,0,2,1
2663,1,18,0,2,0,2,1
2664,1,18,0,0,0,2,1
2665,1,23,0,2,0,1,1
2666,1,18,0,1,1,1,1
2667,1,35,0,2,1,0,1
2668,1,18,1,15,1,1,1
2669,1,18,0,2,0,2,1
2670,1,22,1,0,1,2,1
2671,1,18,0,1,1,0,1
2672,1,23,0,2,0,2,1
2673,1,22,0,0,1,1,1
2674,1,18,0,2,1,2,0
2675,1,18,1,2,0,1,0
2676,1,18,0,2,1,0,0
2677,1,45,0,2,0,2,1
2678,1,32,0,2,1,2,1
2679,1,22,1,2,0,2,1
2680,1,41,0,2,1,1,1
2681,1,74,0,9,1,1,1
2682,1,66,0,2,1,2,1
2683,1,18,0,2,1,2,1
2684,1,18,0,2,0,2,1
2685,1,39,0,2,1,2,1
2686,1,18,0,14,0,0,1
2687,1,18,1,26,1,0,0
2688,1,22,0,2,0,2,1
2689,1,22,0,2,0,2,1
2690,1,22,0,2,0,2,1
2691,1,18,0,2,0,2,1
2692,1,18,0,2,1,0,1
2693,1,18,0,2,0,2,1
2694,1,35,0,2,0,2,1
2695,1,63,0,1,0,2,1
2696,1,18,1,2,1,2,0
2697,1,18,0,2,0,2,1
2698,1,22,1,2,0,0,1
2699,1,39,0,2,0,2,0
2700,1,63,0,0,1,0,1
2701,1,22,0,2,0,2,1
2702,1,18,1,1,1,2,1
2703,1,22,0,2,0,2,1
2704,1,39,0,14,0,2,1
2705,1,22,0,0,1,2,1
2706,1,18,0,2,0,1,1
2707,1,39,1,1,1,2,0
2708,1,39,0,2,1,1,0
2709,1,18,0,24,0,2,1
2710,1,23,0,1,0,2,1
2711,1,22,0,0,0,2,1
2712,1,18,0,1,0,1,1
2713,1,23,0,2,0,1,1
2714,1,35,0,2,0,2,1
2715,1,41,1,1,1,2,0
2716,1,18,0,1,0,1,1
2717,1,18,0,0,0,2,1
2718,1,46,0,2,0,2,1
2719,1,22,0,2,0,2,1
2720,1,22,0,2,1,0,1
2721,1,22,0,2,0,2,1
2722,1,66,0,0,0,2,1
2723,1,64,0,2,0,2,1
2724,1,22,0,2,0,2,0
2725,1,36,0,2,0,2,1
2726,0,18,0,2,0,2,1
2727,1,22,0,2,0,2,1
2728,1,23,0,6,0,2,1
2729,1,18,0,1,0,2,1
2730,1,18,0,2,0,1,1
2731,1,18,0,2,0,2,1
2732,1,18,0,1,0,2,0
2733,1,22,0,1,0,2,1
2734,1,22,0,1,0,2,1
2735,1,18,0,2,1,1,1
2736,1,74,0,2,0,1,1
2737,1,18,0,1,1,2,1
2738,1,63,0,1,1,2,1
2739,1,18,0,2,0,2,1
2740,1,18,0,1,0,0,1
2741,1,70,0,1,0,2,1
2742,0,22,0,2,1,2,1
2743,1,18,0,2,0,2,1
2744,1,66,0,2,0,2,1
2745,1,22,0,2,1,2,1
2746,1,63,1,2,1,2,1
2747,0,18,0,2,0,2,1
2748,1,35,0,2,0,2,1
2749,1,18,0,2,0,1,0
2750,1,18,0,0,0,2,1
2751,1,39,0,2,0,1,0
2752,1,22,0,1,1,2,1
2753,1,22,0,2,1,2,1
2754,1,39,1,2,0,2,1
2755,1,18,0,2,0,2,1
2756,1,63,0,2,0,2,1
2757,1,22,0,1,0,2,0
2758,1,18,0,2,1,0,1
2759,1,18,0,1,0,2,1
2760,1,18,0,2,1,2,1
2761,1,22,0,2,0,1,1
2762,1,22,1,0,0,2,1
2763,1,22,0,2,0,2,1
2764,1,22,0,2,0,2,1
2765,1,70,0,0,1,2,1
2766,1,18,0,2,0,2,1
2767,1,35,0,2,0,1,1
2768,1,18,0,2,0,2,0
2769,1,39,0,1,0,2,1
2770,1,18,0,2,1,2,0
2771,1,22,0,2,0,2,0
2772,1,18,0,2,0,1,1
2773,1,22,0,0,1,2,1
2774,1,18,0,0,0,0,1
2775,1,22,0,2,0,2,1
2776,1,18,0,2,1,2,1
2777,1,18,0,2,0,2,1
2778,1,35,0,2,1,2,1
2779,1,18,0,1,0,2,1
2780,1,22,0,2,0,2,1
2781,1,18,0,1,1,1,1
2782,1,39,0,2,0,2,1
2783,1,26,0,1,1,2,1
2784,1,35,0,2,0,2,1
2785,1,18,0,2,0,2,0
2786,1,63,0,1,1,2,0
2787,1,22,1,1,1,2,1
2788,1,18,0,2,0,2,1
2789,1,18,0,2,0,2,1
2790,1,24,0,1,0,2,1
2791,1,39,0,2,1,2,1
2792,1,18,0,1,0,2,1
2793,1,39,0,2,1,0,1
2794,1,22,0,2,0,2,1
2795,1,18,0,9,1,1,0
2796,1,18,0,1,0,0,1
2797,1,22,0,2,1,2,1
2798,1,18,0,2,0,2,1
2799,1,18,0,2,0,2,1
2800,1,22,0,1,1,2,1
2801,1,18,0,0,0,0,1
2802,1,18,0,1,1,2,1
2803,1,66,0,2,1,2,1
2804,1,64,0,2,0,2,1
2805,1,18,0,2,0,2,1
2806,1,39,0,2,0,2,1
2807,1,34,0,6,0,1,1
2808,1,18,0,2,0,2,1
2809,1,39,0,2,0,2,1
2810,1,18,0,2,0,1,1
2811,1,45,0,2,0,2,0
2812,1,39,0,0,0,2,1
2813,1,18,0,2,0,2,1
2814,1,26,0,2,1,1,1
2815,1,18,1,2,1,2,1
2816,1,26,0,23,0,0,0
2817,1,22,0,2,0,2,0
2818,1,22,0,2,1,2,1
2819,1,18,0,2,0,2,1
2820,1,22,0,35,0,2,1
2821,1,18,0,2,0,2,1
2822,1,18,0,2,0,2,1
2823,1,18,0,1,1,1,1
2824,1,18,0,0,1,2,1
2825,1,18,0,2,0,2,0
2826,1,22,0,4,1,2,1
2827,1,18,0,2,1,2,1
2828,1,74,0,2,1,1,0
2829,1,63,0,2,0,0,1
2830,1,18,0,1,1,2,1
2831,1,18,0,1,0,2,1
2832,1,18,1,2,0,2,1
2833,1,22,0,26,1,1,1
2834,1,18,0,2,0,2,0
2835,1,22,0,1,1,2,1
2836,1,26,0,2,0,1,1
2837,1,18,0,2,0,2,1
2838,1,39,1,2,0,2,1
2839,1,18,0,2,0,2,1
2840,1,63,0,1,0,2,1
2841,1,34,0,2,0,2,1
2842,1,22,0,2,0,2,1
2843,1,18,0,2,0,2,0
2844,1,18,0,2,0,2,1
2845,1,22,0,2,1,2,1
2846,1,52,0,2,0,2,0
2847,1,39,0,2,0,2,1
2848,1,23,0,2,0,2,1
2849,1,22,1,1,1,2,1
2850,1,23,0,2,1,1,1
2851,1,18,0,2,0,2,1
2852,1,22,0,2,0,1,1
2853,1,22,0,2,0,2,1
2854,1,18,0,2,0,2,1
2855,1,22,0,2,0,2,1
2856,1,22,0,0,0,2,1
2857,1,22,0,0,0,2,1
2858,1,18,0,9,0,2,1
2859,1,22,0,2,0,2,1
2860,1,70,1,2,0,2,1
2861,1,22,0,2,0,1,1
2862,1,39,0,0,0,2,1
2863,1,18,0,1,0,2,1
2864,1,18,0,2,0,2,0
2865,1,18,1,0,0,2,1
2866,1,22,0,1,1,2,1
2867,1,18,0,1,0,1,1
2868,1,22,0,2,1,2,1
2869,1,39,0,2,1,2,1
2870,1,22,0,2,1,2,1
2871,1,39,0,2,0,2,1
2872,1,18,1,1,1,2,1
2873,1,22,0,2,1,2,0
2874,1,35,0,0,0,1,1
2875,1,26,0,1,1,2,1
2876,1,22,0,2,1,0,1
2877,1,47,0,2,1,2,1
2878,1,22,0,0,0,2,1
2879,1,22,1,2,0,2,1
2880,1,18,0,2,0,1,1
2881,1,39,1,1,1,2,1
2882,1,18,0,2,0,2,1
2883,1,18,0,2,1,2,1
2884,1,18,0,1,1,2,1
2885,1,39,0,2,0,2,1
2886,1,18,0,0,1,2,1
2887,1,45,0,15,1,1,1
2888,1,18,0,2,0,1,0
2889,1,18,0,2,0,2,1
2890,1,74,0,2,1,2,1
2891,1,41,0,0,1,2,1
2892,1,18,1,2,0,1,1
2893,1,18,1,2,0,2,1
2894,1,18,1,2,0,2,1
2895,1,18,0,2,0,1,1
2896,1,35,0,1,0,2,0
2897,1,22,0,2,1,0,1
2898,1,18,0,2,1,2,1
2899,1,63,0,2,0,2,0
2900,1,18,0,2,0,2,1
2901,1,18,0,2,1,2,1
2902,1,18,1,2,1,2,0
2903,1,39,0,35,0,1,1
2904,1,18,0,1,0,0,0
2905,1,70,0,0,1,2,1
2906,1,39,0,2,0,1,1
2907,1,23,0,2,0,2,1
2908,1,63,0,2,0,2,1
2909,1,18,0,2,0,0,1
2910,1,41,0,1,0,2,0
2911,1,22,0,0,1,2,1
2912,1,22,0,2,0,1,0
2913,1,22,0,1,0,2,1
2914,1,18,0,2,0,2,0
2915,1,39,0,2,0,2,1
2916,1,22,0,2,0,1,1
2917,1,22,1,15,0,1,1
2918,1,18,0,0,1,2,1
2919,1,39,0,2,1,2,1
2920,0,39,0,0,0,2,0
2921,1,22,0,2,0,1,1
2922,1,70,1,0,0,2,1
2923,1,39,0,1,1,1,1
2924,1,63,0,2,1,1,0
2925,1,70,0,2,0,2,1
2926,1,18,1,1,1,2,0
2927,1,41,0,2,0,2,1
2928,1,22,0,2,0,2,1
2929,1,18,0,0,1,2,1
2930,1,22,0,18,1,2,1
2931,1,22,0,14,1,2,0
2932,1,39,1,2,0,2,1
2933,1,22,0,2,0,1,1
2934,1,18,0,2,1,2,1
2935,1,18,0,0,1,1,1
2936,1,35,0,0,0,0,1
2937,1,18,0,2,0,2,1
2938,1,18,0,1,0,2,1
2939,1,39,0,2,0,2,1
2940,1,18,0,2,0,2,1
2941,1,39,0,2,1,1,1
2942,1,18,0,1,0,2,1
2943,1,22,0,1,1,2,1
2944,1,23,0,2,0,2,0
2945,1,74,0,2,0,2,1
2946,1,22,0,1,0,2,1
2947,1,26,0,0,0,2,1
2948,1,24,0,2,0,1,1
2949,1,22,1,2,0,0,1
2950,1,18,0,2,1,2,1
2951,1,18,1,1,0,1,1
2952,1,18,0,2,0,2,1
2953,1,39,1,2,0,2,1
2954,1,39,0,1,0,2,0
2955,1,26,1,2,0,2,1
2956,1,22,1,1,0,1,1
2957,1,35,0,0,0,2,1
2958,1,39,0,1,0,2,1
2959,1,18,0,2,0,2,0
2960,1,70,0,0,0,2,1
2961,1,39,0,2,0,2,1
2962,1,35,0,2,0,2,0
2963,1,18,0,2,0,1,1
2964,1,18,0,1,0,2,0
2965,1,18,0,24,0,2,0
2966,1,18,0,1,0,2,0
2967,1,39,0,2,0,1,1
2968,1,22,0,26,0,2,1
2969,1,34,0,2,1,2,1
2970,1,22,0,2,0,0,1
2971,1,74,0,1,0,2,1
2972,1,35,1,2,1,1,1
2973,0,39,0,2,1,0,1
2974,1,18,0,2,0,2,1
2975,1,18,0,2,0,2,1
2976,1,64,0,2,1,2,1
2977,1,18,0,2,1,2,1
2978,1,41,0,1,0,2,1
2979,1,18,0,2,0,2,1
2980,1,18,1,2,0,2,1
2981,1,37,0,2,0,0,1
2982,1,23,0,1,0,2,1
2983,1,63,0,0,0,2,1
2984,1,18,0,1,0,2,1
2985,1,22,0,2,1,2,1
2986,1,18,0,1,0,2,1
2987,1,18,1,1,0,1,1
2988,1,22,0,0,0,2,1
2989,1,22,0,1,0,2,1
2990,1,18,1,2,0,2,1
2991,1,23,0,2,0,1,1
2992,1,39,0,2,0,2,0
2993,1,18,0,2,0,1,0
2994,1,70,1,2,0,2,1
2995,1,18,0,1,0,2,1
2996,1,67,0,1,0,2,0
2997,1,18,0,0,0,0,1
2998,1,22,0,2,1,2,1
2999,1,18,0,1,0,2,1
3000,1,39,0,2,0,2,1
3001,1,22,1,2,1,1,0
3002,1,39,0,2,0,2,1
3003,1,18,0,2,0,1,1
3004,1,22,0,0,1,2,1
3005,1,37,0,2,1,2,1
3006,1,22,0,1,0,0,1
3007,1,22,0,2,0,2,1
3008,1,39,0,2,0,2,1
3009,1,22,1,2,0,2,0
3010,1,18,0,2,0,2,1
3011,1,18,0,2,0,2,1
3012,1,39,0,2,0,2,1
3013,1,22,0,2,1,2,1
3014,1,18,0,2,1,1,1
3015,1,22,0,2,0,2,1
3016,1,18,0,2,0,1,1
3017,1,63,0,2,0,1,1
3018,1,23,0,1,0,2,1
3019,1,35,0,2,0,0,1
3020,1,18,0,2,1,2,1
3021,1,39,0,0,0,2,0
3022,1,18,0,2,1,2,1
3023,1,63,0,2,0,1,0
3024,1,22,0,1,1,2,1
3025,1,22,0,1,0,2,1
3026,1,18,0,2,1,2,1
3027,1,18,0,2,0,2,0
3028,1,18,0,2,0,1,0
3029,1,46,0,14,0,2,1
3030,1,22,0,2,0,2,1
3031,0,39,0,2,1,2,1
3032,1,39,0,2,1,2,1
3033,1,22,0,0,0,2,1
3034,1,18,0,2,0,1,0
3035,1,39,0,1,0,1,1
3036,1,22,1,2,0,2,1
3037,1,18,1,2,0,1,1
3038,1,63,0,1,1,2,0
3039,1,18,0,2,0,1,1
3040,1,22,0,1,1,2,1
3041,0,18,0,0,0,0,0
3042,1,18,0,2,1,2,1
3043,1,22,0,1,0,2,0
3044,1,18,0,1,0,2,0
3045,1,63,0,2,0,1,1
3046,1,41,0,1,1,2,1
3047,1,22,0,2,0,2,1
3048,1,65,0,0,1,1,1
3049,1,18,1,2,0,2,1
3050,1,63,0,1,0,2,1
3051,1,18,0,2,1,2,0
3052,1,22,0,2,0,0,1
3053,1,35,0,1,1,0,1
3054,1,22,0,1,0,1,1
3055,1,63,0,7,1,2,1
3056,1,18,0,1,0,1,1
3057,1,66,0,2,1,2,1
3058,1,22,1,0,0,2,1
3059,1,18,0,2,0,1,1
3060,1,39,0,1,0,1,1
3061,1,39,0,1,0,1,1
3062,1,18,0,1,0,2,1
3063,1,22,0,1,1,2,1
3064,1,22,0,14,0,2,1
3065,1,24,0,2,0,0,1
3066,1,22,0,2,0,1,0
3067,1,39,0,0,0,2,1
3068,0,26,0,1,0,1,1
3069,1,22,0,2,0,2,1
3070,1,34,0,15,1,0,1
3071,1,18,0,1,1,2,0
3072,1,64,0,2,1,2,1
3073,1,35,0,14,1,0,1
3074,1,18,1,1,0,2,1
3075,1,18,0,2,0,2,1
3076,1,22,0,2,0,1,1
3077,1,18,1,1,0,1,1
3078,1,39,0,2,1,2,0
3079,1,39,1,0,0,2,1
3080,0,34,0,2,0,2,1
3081,1,22,0,2,0,2,1
3082,1,64,0,1,0,2,1
3083,1,70,1,2,1,2,1
3084,1,22,0,2,0,2,0
3085,1,48,0,1,0,1,0
3086,1,22,0,14,0,2,1
3087,1,64,0,1,0,1,1
3088,1,18,0,1,0,1,1
3089,1,22,0,0,0,2,1
3090,1,18,0,2,0,1,1
3091,1,18,0,2,0,0,1
3092,1,18,0,2,1,1,1
3093,1,18,0,1,0,2,1
3094,1,22,0,2,0,2,0
3095,1,39,0,2,0,0,1
3096,1,63,0,1,0,2,0
3097,1,18,0,0,1,2,0
3098,1,39,0,2,0,2,0
3099,1,22,0,0,0,1,1
3100,1,22,0,2,0,0,1
3101,1,42,0,1,0,2,0
3102,1,22,0,2,1,2,1
3103,1,22,1,1,1,0,1
3104,1,23,0,2,0,1,1
3105,1,22,0,1,0,1,1
3106,1,24,0,6,0,2,0
3107,1,34,0,2,0,2,1
3108,1,22,0,0,1,1,1
3109,1,18,0,2,0,1,1
3110,1,39,1,2,0,2,1
3111,1,18,0,1,0,2,1
3112,1,18,0,2,0,2,1
3113,1,18,0,2,0,2,1
3114,1,22,0,1,1,2,1
3115,1,22,1,2,1,2,1
3116,1,18,0,16,0,2,1
3117,1,37,0,1,0,2,1
3118,1,18,0,1,1,1,1
3119,1,18,0,2,0,2,1
3120,1,70,0,2,0,2,1
3121,1,18,0,0,1,1,1
3122,1,22,1,1,0,2,0
3123,1,48,0,2,0,2,1
3124,1,22,0,2,0,2,1
3125,1,64,0,2,1,0,0
3126,1,39,0,2,1,0,0
3127,1,18,0,0,1,2,1
3128,1,66,0,0,0,2,0
3129,1,22,0,1,0,1,1
3130,1,22,0,2,0,2,1
3131,1,34,0,2,1,2,1
3132,1,39,1,2,0,2,0
3133,1,64,0,2,1,2,1
3134,1,26,0,0,1,0,1
3135,1,22,0,1,1,2,1
3136,1,18,0,2,0,2,1
3137,1,22,0,0,1,2,1
3138,1,22,0,2,1,2,1
3139,1,18,0,2,0,2,1
3140,1,22,0,2,1,2,0
3141,1,36,1,2,1,2,1
3142,1,24,0,2,1,2,1
3143,1,39,0,2,1,2,1
3144,1,18,0,2,1,2,1
3145,1,18,0,2,0,2,1
3146,1,26,0,1,0,2,1
3147,1,18,0,9,0,2,1
3148,1,37,0,2,0,2,1
3149,1,39,0,2,0,1,1
3150,1,24,0,2,0,2,1
3151,1,18,0,2,1,2,1
3152,1,39,0,0,1,2,1
3153,1,66,0,0,0,0,1
3154,1,22,0,2,0,2,1
3155,1,22,0,2,0,2,1
3156,1,70,0,2,1,1,1
3157,1,22,0,2,1,2,0
3158,1,18,0,2,1,2,1
3159,1,18,0,1,0,2,1
3160,1,39,0,2,0,2,0
3161,1,39,0,1,0,1,0
3162,1,66,0,2,0,2,1
3163,1,22,0,1,0,1,1
3164,1,26,0,2,0,2,1
3165,1,22,0,2,1,0,1
3166,1,24,0,2,0,2,1
3167,1,22,1,2,0,1,1
3168,1,18,0,1,0,2,1
3169,1,18,1,0,0,2,1
3170,1,22,0,2,0,2,1
3171,1,18,0,0,0,2,1
3172,1,18,0,0,1,2,1
3173,1,18,0,2,1,2,1
3174,1,22,0,2,0,1,1
3175,1,22,0,1,0,2,1
3176,1,22,1,2,1,2,1
3177,1,41,0,2,0,1,1
3178,1,35,1,0,1,2,1
3179,1,22,0,1,0,2,1
3180,1,22,0,1,1,2,1
3181,1,22,0,1,1,0,1
3182,0,18,0,2,0,2,0
3183,1,37,0,2,0,2,1
3184,1,22,0,0,1,2,1
3185,1,39,0,2,0,0,1
3186,1,70,0,1,0,2,1
3187,1,70,0,0,0,2,1
3188,1,22,0,2,1,2,0
3189,1,74,0,2,0,2,1
3190,1,74,1,2,1,2,1
3191,1,22,0,2,1,0,0
3192,1,18,0,0,1,1,1
3193,1,18,0,2,0,2,1
3194,1,34,0,2,0,2,1
3195,1,18,0,0,0,2,1
3196,1,28,0,14,0,2,1
3197,1,23,0,2,0,2,1
3198,1,22,0,2,0,1,0
3199,1,18,0,2,0,1,0
3200,1,22,1,2,0,2,1
3201,1,18,0,1,0,1,1
3202,1,39,0,2,0,2,1
3203,1,22,0,2,0,2,1
3204,1,35,0,2,1,1,1
3205,1,18,0,2,1,0,1
3206,1,70,0,2,0,1,1
3207,1,22,0,2,1,2,1
3208,1,22,0,2,1,2,1
3209,1,64,0,2,0,2,1
3210,0,22,0,2,1,1,1
3211,1,22,0,2,0,1,1
3212,1,23,0,2,1,2,1
3213,1,18,0,1,1,2,1
3214,1,70,0,2,0,2,0
3215,1,26,1,2,0,1,1
3216,1,22,0,1,1,2,1
3217,1,18,0,2,0,1,0
3218,1,39,0,6,1,2,1
3219,0,22,0,1,1,2,1
3220,1,34,0,2,0,0,0
3221,1,70,0,2,1,2,1
3222,1,18,0,2,0,2,1
3223,1,22,0,2,0,2,1
3224,1,22,0,1,0,1,0
3225,1,22,0,2,0,1,1
3226,1,39,0,1,0,2,1
3227,1,23,0,2,0,2,1
3228,1,18,0,2,0,2,1
3229,1,18,0,0,0,2,1
3230,1,22,0,2,0,2,1
3231,1,18,1,2,0,2,1
3232,1,22,0,2,1,0,0
3233,1,70,0,2,0,2,1
3234,1,23,0,1,0,2,1
3235,1,26,0,1,0,2,1
3236,1,83,0,0,1,2,1
3237,1,18,0,2,0,2,1
3238,1,22,0,2,0,2,1
3239,1,23,0,0,0,1,1
3240,1,22,0,2,0,2,1
3241,1,70,0,1,0,2,1
3242,1,22,0,1,0,1,1
3243,1,22,0,2,1,2,1
3244,1,22,0,2,1,1,1
3245,1,18,0,0,0,0,1
3246,1,74,0,2,1,2,0
3247,1,22,0,1,0,1,1
3248,1,18,1,1,1,2,1
3249,1,18,0,0,0,0,1
3250,1,18,1,1,0,1,1
3251,1,18,0,1,1,2,1
3252,1,18,0,2,1,2,1
3253,0,22,0,0,1,2,1
3254,1,22,0,2,0,2,1
3255,1,18,0,2,0,2,1
3256,1,22,0,1,0,2,1
3257,1,18,0,2,0,2,1
3258,1,22,0,2,0,2,1
3259,1,18,0,0,1,0,1
3260,1,18,0,14,1,2,1
3261,1,39,0,0,0,2,1
3262,1,18,0,2,1,2,1
3263,1,39,0,2,0,2,1
3264,1,18,1,2,0,2,1
3265,1,45,1,2,0,2,0
3266,1,39,0,2,0,2,1
3267,1,22,0,2,0,2,1
3268,1,22,0,2,1,1,1
3269,1,22,0,2,0,2,1
3270,1,18,0,0,0,2,0
3271,1,66,0,2,1,2,1
3272,1,22,0,2,1,2,1
3273,1,18,0,2,0,1,1
3274,1,26,0,2,0,0,1
3275,1,39,0,9,0,1,1
3276,1,67,0,2,0,1,1
3277,1,18,0,2,0,2,1
3278,1,63,0,2,1,2,1
3279,1,18,0,1,0,2,1
3280,1,39,0,1,0,2,1
3281,1,26,0,1,1,1,1
3282,1,23,0,1,1,2,1
3283,1,18,0,2,1,2,1
3284,1,36,0,0,1,2,1
3285,1,18,0,2,0,2,1
3286,1,18,0,2,0,0,1
3287,1,22,0,0,1,2,1
3288,1,70,0,0,0,2,1
3289,1,42,0,2,0,2,1
3290,1,22,0,2,0,1,1
3291,1,18,0,2,0,0,1
3292,0,22,0,1,1,2,0
3293,1,22,0,1,0,1,1
3294,1,66,0,1,0,2,1
3295,1,18,0,1,1,2,0
3296,1,22,0,1,0,2,1
3297,1,18,0,1,0,2,1
3298,1,22,0,2,0,1,1
3299,1,22,0,2,0,1,0
3300,1,35,0,2,0,1,1
3301,1,23,0,1,0,2,0
3302,1,18,0,2,1,2,1
3303,1,18,0,2,0,2,1
3304,1,39,0,2,0,1,1
3305,1,26,0,2,0,2,1
3306,1,18,0,1,1,2,0
3307,1,22,0,2,1,2,1
3308,1,22,0,2,0,1,1
3309,1,35,1,2,1,1,1
3310,1,64,0,2,0,2,1
3311,1,18,0,0,1,1,0
3312,1,18,0,0,0,2,1
3313,1,18,0,1,0,2,1
3314,1,22,0,0,0,2,1
3315,1,18,0,1,0,2,1
3316,1,35,1,2,1,2,1
3317,1,18,0,2,0,2,1
3318,1,18,0,1,1,1,1
3319,1,22,1,2,0,1,1
3320,1,18,0,2,0,1,1
3321,1,18,0,0,1,1,0
3322,1,22,1,2,1,2,0
3323,1,22,0,2,1,1,1
3324,1,26,0,2,0,2,1
3325,1,18,0,2,0,2,1
3326,1,22,0,2,0,2,0
3327,1,39,0,2,0,2,0
3328,1,22,0,15,0,1,1
3329,1,18,0,0,0,0,1
3330,1,56,0,2,1,2,1
3331,1,39,0,1,0,1,1
3332,1,39,0,2,0,2,1
3333,1,66,1,0,1,2,1
3334,1,22,0,2,0,2,0
3335,1,35,1,2,0,1,1
3336,0,22,0,2,1,1,1
3337,1,18,0,2,1,1,1
3338,1,18,0,2,0,2,1
3339,1,18,0,2,1,2,0
3340,1,18,0,1,1,2,1
3341,1,74,0,2,0,0,1
